document_id,external_id,name,file_path
1720,2-s2.0-48749102792,Lepidium meyenii (Maca) varieties did not alter female reproductive parameters in adult intact rats,
241786099,2-s2.0-84876512800,Headphone virtualisation: Improved localisation and externalisation of non-individualised HRTFs by cluster analysis,
766460198,2-s2.0-85069697215,Effect of using cinnamon oil encapsulated in maltodextrin as exogenous flavouring on flavour quality and stability of biscuits,
82656,2-s2.0-0029946548,Interleukin-6 production and secretion in human melanoma cell lines: Regulation by interleukin-1,
9569281,2-s2.0-85075761017,Circuit for Monitoring and Reestablishment of PEM Fuel Cell Voltage Using Controlled Short Circuits,
710085543,2-s2.0-85127540165,"Time Series Analysis of Economic Growth, Environmental Conditions and Their Coordination Degree: A Case Study of Provinces in Northeast China",
7280432,2-s2.0-0016628208,START UP AND TESTING OF COKE OVEN EMISSION CONTROL CAR.,
6428,2-s2.0-0035013549,Involvement of cortical microtubules in plastic extension regulated by gibberellin in Lemna minor root,
5075080,2-s2.0-85034072238,An advanced harmonic extraction technique applied to a three-phase three-level active power filter,
4456759033,2-s2.0-85120464474,Is there a long run nexus among mental disorder and socio-economic indicators?: Experiences from an econometric study across 40 countries,
18709,2-s2.0-84930574197,Synthesis and characterization of green agents coated Pd/Fe bimetallic nanoparticles,
1366592,2-s2.0-85127922861,Control of Rabi splitting energies in CuCl microcavities with HfO2/SiO2distributed Bragg reflectors,
582076,2-s2.0-105015077285,Magnetic biochar derived from Fenton iron sludge activated persulfate for antibiotic degradation: Dual roles of adsorption and oxidation,
9976955,2-s2.0-84883663114,Stabilizing materials' chemistry by implementation of real time elemental laser-induced breakdown spectroscopy (LIBS) analysis,
3186,2-s2.0-85133652644,Blockchain for Distributed Energy Resources Management and Integration,
4074756950,2-s2.0-31844437855,ArF photoresist deformation in dual frequency superimposed capacitively coupled plasma (DFS-CCP) with different frequency combinations,
9725,2-s2.0-84947029453,Evaluation of Microalgae Biofuel Production Potential and Cultivation Sites Using Geographic Information Systems: A Review,
8777,2-s2.0-85127124014,Factors Influencing the Waste Separation Behaviors of Urban Residents in Shaanxi Province during the 14th National Games of China,
5603,2-s2.0-105043635417,Enhancing ADS-B Resiliency Against Spoofing,
5565332,2-s2.0-105018040671,Analysis and Design of a Novel Expandable AC-AC Boost Direct Converter,
2265623,2-s2.0-84861740906,Attenuation of hysteretic energy spectra of strong ground motion,
7694,2-s2.0-77956554877,Using heterogeneous data sources in a systems biology approach to modeling the Sonic Hedgehog signaling pathway,
5174788,2-s2.0-84984848453,Nonlinear observer based control for travelling wave nuclear reactors based on the Lyapunov approach during load following operation,
605528395,2-s2.0-85074322271,Anthropogenic land-use change intensifies the effect of low flows on stream fishes,
829762,2-s2.0-85218027686,Evidence-based nursing practices in children suffering from asthma,
415538504,2-s2.0-0032904490,Distribution and retrograde transport of trophic factors in the central nervous system: Functional implications for the treatment of neurodegenerative diseases,
1408829973,2-s2.0-84925158478,Risk propensity and conflict behavior in dyadic negotiation: Some evidence from the laboratory,
2069205913,2-s2.0-79951789432,Conservation agriculture for wheat-based cropping systems under gravity irrigation: Increasing resilience through improved soil quality,
522174857,2-s2.0-0242690451,Discriminative Motifs,
6883,2-s2.0-85189565926,Utilisation of reclaimed asphalt pavement with warm mix asphalt as sustainable pavement technologies: Comprehensive review and challenges,
8852,2-s2.0-85179741836,Decadal survival of tropical pioneer seeds in the soil seed bank is accompanied by fungal infection and dormancy release,
73807228,2-s2.0-0033519331,Site-specific control of T cell traffic in the brain: T cell entry to brainstem vs. hippocampus after local injection of IFN-γ,
2730089,2-s2.0-85121709912,Exploring the catalytic mechanism of the rna cap modification by nsp16-nsp10 complex of sars-cov-2 through a qm/mm approach,
9952646,2-s2.0-85070688183,The Trajectory Tracking Method of Intelligent Vehicle Based on Optimality Control,
1184,2-s2.0-85170659808,Charging process simulation of a coil by a self-regulating high-Tc superconducting flux pump,
46791767,2-s2.0-85078184109,Numerical modeling of massive timber piles supporting double-span stone arch bridge damaged in 2011 great east Japan earthquake,
74902449,2-s2.0-85142918486,Stringent Starvation Protein SspA and Iron Starvation Sigma Factor PvdS Coordinately Regulate Iron Uptake and Prodiginine Biosynthesis in Pseudoalteromonas sp. R3,
49770283,2-s2.0-85044530368,An iterative refinement approach to fitting clearing functions to data from simulation models of production systems,
2836186,2-s2.0-85086823824,Airborne particle and microbiological human emission rate investigation for cleanroom clothing combinations,
4643404785,2-s2.0-84860278912,A novel control algorithm for maximum power point tracking of photovoltaic,
7437251,2-s2.0-85163365605,Design and development of a remotely operated vehicle and its control system,
88911,2-s2.0-85111413990,"Links between climate change knowledge, perception and action: Impacts on personal carbon footprint",
151458,2-s2.0-84884978168,Overburden fracture evolution laws and water-controlling technologies in mining very thick coal seam under water-rich roof,
2383390470,2-s2.0-85218029789,Comparative Optical Analysis Using Homemade Spectrometers: Transmittance and Reflectance Methods for Material Studies,
568196,2-s2.0-33751346405,Application of population pharmacokinetic analysis in experimental pharmacology. I. Population pharmacokinetic analysis of caffeine in rats,
504100054,2-s2.0-28744438294,New job classes for fully automated reticle and sorter dispatch,
1929,2-s2.0-85073188297,GRID-SITES: Gridded Solar Iterative Temperature Emission Solver for Fast DEM Inversion,
749564,2-s2.0-0023365642,Role of atmospheric gases in the space charge polarization of low-density polyethylene in a divergent ac field,
3169575198,2-s2.0-85032809950,Analytical solution and Bayesian inference for interference pumping tests in fractal dual-porosity media,
1094424,2-s2.0-85065674848,Is there a housing bubble in China?,
4257533556,2-s2.0-105022607433,Kinetics of coal oxidation for underground coal fires based on surface and volume reaction models,
2854112311,2-s2.0-85213568408,Phycoremediated Microalgae and Cyanobacteria Biomass as Biofertilizer for Sustainable Agriculture: A Holistic Biorefinery Approach to Promote Circular Bioeconomy,
95856,2-s2.0-0036020599,H4SiW12O40-catalyzed oxidation of nitrobenzene in supercritical water: Kinetic and mechanistic aspects,
1763211641,2-s2.0-0035908883,Fluid dynamics and mixing in three-phase coal and oil residue hydrogenation sieve cascade reactors,
2293,2-s2.0-0033601843,Transcriptional regulation of adrenomedullin in rat vascular smooth muscle cells,
78386,2-s2.0-0042819910,Squeeze damping film analysis of solenoid valve for electronic control unit pump fuel injection system,
4454305,2-s2.0-85066044944,Vibration-based fatigue damage and fracture investigation of a special sheet specimen with surface notch,
22021,2-s2.0-0030003528,A cloud adult: The Staphylococcus aureus-virus interaction revisited,
78418677,2-s2.0-0028929159,High Cell‐Density Culture System of Hepatocytes Entrapped in a Three‐Dimensional Hollow Fiber Module with Collagen Gel,
72289,2-s2.0-85056357870,Design and application of energy router to realise the smart power microgrid,
7384,2-s2.0-85102202688,A New Entity Salience Task with Millions of Training Examples,
580083010,2-s2.0-85044070448,Application and effect evaluation of production informatization in oil and gas fields,
392123023,2-s2.0-85161687215,Narratives in Public Communication,
1431930,2-s2.0-105015185558,A Model-Independent Online Learning-Based Control Strategy for DC/AC Inverters,
43009438,2-s2.0-85144829379,Convolutional Network Research for Defect Identification of Productor Appearance Surface,
29955,2-s2.0-85210662137,Carbon emission controls and optimal carbon related regulation in oligopoly: Examination of policy effects on competitiveness and entry deterrence,
815078793,2-s2.0-84866729766,Finite difference approximations and dynamics simulations for the Lévy Fractional Klein-Kramers equation,
149422,2-s2.0-84873697476,Spin-lattice relaxation time in pressure-induced two-leg ladder cuprate superconductors,
9888594,2-s2.0-105023644474,Heat stress enhances VLDL secretion in chicken ovarian follicles to potentiate its impact on follicular cell survival and maturation,
2338364509,2-s2.0-34248193462,Revascularization after segmental resection of lower extremity soft tissue sarcomas,
139656692,2-s2.0-85134497097,"Training in pediatric hepatology across Europe: a survey of the National Societies Network (2016-2019) of the European Society for Paediatric Gastroenterology, Hepatology and Nutrition",
33913025,2-s2.0-85013975739,Tuning primary frequency controllers using robust control theory in a power system dominated by hydropower,
274253,2-s2.0-78649698736,Evaluation of a group a streptococcus synthetic oligosaccharide as vaccine candidate,
774542,2-s2.0-85164384412,A unique monetary reaction rule: the case of Lebanon,
6289218,2-s2.0-79952093045,On the value distribution and moments of the Epstein zeta function to the right of the critical strip,
977303323,2-s2.0-85178384318,Development of Temperature Algorithm Based on Control of Radiator Valve,
48450,2-s2.0-78449294672,A path supervision framework - A key for service monitoring in Infrastructure as a Service (IaaS) platforms,
327617739,2-s2.0-0036703052,Exercise-induced asthma among Thai asthmatic children,
38075,2-s2.0-0023439341,WARNINGS OF MALFUNCTION: THE DECISION TO INSPECT AND MAINTAIN PRODUCTION PROCESSES ON SCHEDULE OR ON DEMAND.,
4671778,2-s2.0-85192519053,Understanding Information-Limiting Environments in Personalized News Platforms—A Systems Perspective,
2345842093,2-s2.0-79955443624,Mechanism of floor heave and control technology of roadway induced by mining,
53158,2-s2.0-85151384548,Study on the Actuation Characteristics of Microsecond Pulse Sliding Discharge Plasma,
6650,2-s2.0-85112124655,Plant bioactive peptides: Current status and prospects towards use on human health,
77929,2-s2.0-42749108867,"The effect of PPARα, PPARδ, PPARγ, and PPARpan agonists on body weight, body mass, and serum lipid profiles in diet-induced obese AKR/J Mice",
419920271,2-s2.0-85048442575,Effect of hydrogen addition on laminar burning velocity of CH4/DME mixtures by heat flux method and kinetic modeling,
78302,2-s2.0-85112076398,Use of electrocoagulation for treatment of pharmaceutical compounds in water/wastewater: A review exploring opportunities and challenges,
3555,2-s2.0-0033352875,Inductive voltage adder driven X-ray sources for hydrodynamic radiography,
11750411,2-s2.0-85075566315,“Bilingual expert” can find translation errors,
96755,2-s2.0-85150236588,EXPERIMENTAL INVESTIGATION ON THE EFFECT OF CONTROLLED HEATING AND COOLING PROCESSES IN AISI 1040 STEEL,
60973,2-s2.0-0020603467,Practical problems of dust control,
33295307,2-s2.0-79952138021,Lack of P-limitation of phytoplankton and heterotrophic prokaryotes in surface waters of three anticyclonic eddies in the stratified Mediterranean Sea,
541981744,2-s2.0-105003047392,"Corrosion inhibition and in silico toxicity assessment of imidazo[1,2-a]pyrimidine-Schiff base derivatives as effective and environmentally friendly corrosion inhibitors for mild steel",
3636791619,2-s2.0-85017189691,Reliability and availability modeling of Uninterruptible Power Supply (UPS) systems using monte-carlo simulation,
98245,2-s2.0-85103776087,Precise control of ultramicropore structure of activated carbon fiber for the application of Cu(II) adsorption/electro-adsorption,
5028543,2-s2.0-80053625369,Over-expression of mitochondrial ferritin affects the JAK2/STAT5 pathway in K562 cells and causes mitochondrial iron accumulation,
238459529,2-s2.0-85147892578,Edible Plant Extracts against Aedes aegypti and Validation of a Piper nigrum L. Ethanolic Extract as a Natural Insecticide,
92305,2-s2.0-85054870205,A comparison of machine learning classifiers for energy-efficient implementation of seizure detection,
75276,2-s2.0-85125696711,CWM-CGAN Method for Renewable Energy Scenario Generation Based on Weather Label Multi-Factor Definition,
334515,2-s2.0-105010034477,Performance of two different artificial intelligence models in dental implant planning among four different implant planning software: a comparative study,
4165952,2-s2.0-85115397065,Multi-layer high-resolution soil moisture estimation using machine learning over the United States,
325106,2-s2.0-0141862082,Stromal cell-derived factor-1 production by spleen cells is affected by nitric oxide in protective immunity against blood-stage Plasmodium chabaudi CR in C57BL/6j mice,
334054226,2-s2.0-84904011064,Potato mini-tuber production through direct transplanting of in vitro plantlets in green or screen houses - A review,
99383,2-s2.0-78649390907,Defect-free half-V-mode ferroelectric liquid-crystal device,
86491468,2-s2.0-85208784932,Digital rock mechanics solutions for underground engineering problems such as coal mining,
91858,2-s2.0-85205582162,Mapping Real World Locomotion Speed to the Virtual World in Large Field of View Virtual Environments,
9598,2-s2.0-85048159753,Stainless steel tailings accelerated direct carbonation process at low pressure: Carbonation efficiency evaluation and chromium leaching inhibition correlation analysis,
31068732,2-s2.0-84877992795,Optimal contracts for providing load-side frequency regulation service using fleets of electric vehicles,
272818,2-s2.0-85131729403,Review and validation of photovoltaic solar simulation tools/software based on case study,
7878353,2-s2.0-85139233763,Mosquito larvicides disrupt behavior and survival rates of aquatic insect predators,
3467801117,2-s2.0-85124365746,Customized Sequential Quadratic Programming for Solving Large-Scale AC Optimal Power Flow,
593181449,2-s2.0-70349843236,"Comparative study of selective CO oxidation over Pt-Co-M/Al2O3 catalysts (M=Ce, Mg, Mn, Zr, Fe) in hydrogen-rich streams: Effects of a second promoter",
7305,2-s2.0-85138997741,Optimal decisions in two-echelon supply chain under hybrid carbon regulations: The perspective of inner carbon trading,
158724,2-s2.0-0036231822,Non-perturbative renormalization flow in quantum field theory and statistical physics,
1350508,2-s2.0-85122576249,A Novel Flexible Fault Current Limiter for DC Distribution Applications,
37224625,2-s2.0-85097544647,Modulated Model Predictive Control for Dynamic Stabilization of DC Microgrid,
37629,2-s2.0-70349694031,Towards an holistic framework for environmental change: The role of normative behaviour and informal networking to enhance sustainable business practices,
41059286,2-s2.0-0029879193,"Percutaneous absorption of 2,4-dichlorophenoxyacetic acid from soil with respect to soil load and skin contact time: In vivo absorption in rhesus monkey and in vitro absorption in human skin",
2800705,2-s2.0-79952359343,Optimisation of polyphenols extraction from chestnut shell by response surface methodology,
96906,2-s2.0-84889766415,Business logo signing,
4509,2-s2.0-85166660973,The Digital Hospital: A Scoping Review of How Technology Is Transforming Cardiopulmonary Care,
2751455372,2-s2.0-105038341884,Research on Dynamic Execution Optimization of Smart Contracts Based on GRPO Algorithm,
50438,2-s2.0-0025505482,Functional dualism of local controllers with respect to congestion control and store-and-forward deadlock prevention in packet networks,
156777,2-s2.0-85205663444,Study on the physical properties of red clay cured by different external admixtures combined with enzyme induced carbonate precipitation technology,
6886798,2-s2.0-105004237574,A Microhydroelectric Power Plant with Maximum Power Point Tracking,
44831,2-s2.0-85133361044,Genomic analysis of Listeria monocytogenes from US food processing environments reveals a high prevalence of QAC efflux genes but limited evidence of their contribution to environmental persistence,
3757,2-s2.0-84866072020,A method for ontology construction derived from Folksonomy,
11642870,2-s2.0-0035910457,Alkaline response genes of Saccharomyces cerevisiae and their relationship to the RIM101 pathway,
7518063,2-s2.0-105005412776,Mix proportion test and engineering characteristics analysis of loess-based cement slurry material,
3145713948,2-s2.0-24944486280,Dynamic quality of service support in virtual private networks,
9263,2-s2.0-84963764441,An overview on energy conservation in automobile traffic and transportation with ITS,
1043,2-s2.0-105009513562,THE INFLUENCE OF DISTRACTORS ON VISUAL ATTENTION AND SAFETY-RELATED BEHAVIORS WHILE DRIVING,
98482,2-s2.0-85084462736,Distribution network reconfiguration for loss reduction methodology: A review,
921398,2-s2.0-46249119952,Adaptive backstepping control of variable speed wind turbines,
29189913,2-s2.0-58649104640,Continuous mixing proportional for steam heated applications,
91639,2-s2.0-85079798405,Estimating fuel consumption from radar tracks: a validation exercise using FDR and radar tracks from descent trajectories,
497012,2-s2.0-105002533365,Global Adolescent Mental Health,
349609,2-s2.0-85067874877,"Genome to phenome: Improving animal health, production, and well-being - A new USDA blueprint for animal genome research 2018-2027",
4252464571,2-s2.0-85203629395,LYαNNA: A deep learning field-level inference machine for the Lyman-α forest,
649594644,2-s2.0-85070975368,Simulation and control of linear Fresnel reflector solar plant,
8924886,2-s2.0-85076609867,"Extraction, Production and Consumption of Gravel and Sand Aggregates in Poland An Attempt to Assess National and Regional Balances",
643389828,2-s2.0-85132412898,Determining the Optimum Location of Ground Control Stations (GCSs) for Unmanned Aerial Vehicles (UAVs) in Marine Search and Rescue (MSAR) Operations,
853037,2-s2.0-105023216969,A Chaos-Initiated and Adaptive Multi-Guide Control-Based Crayfish Optimization Algorithm for Image Analysis,
472190,2-s2.0-85153097811,"Body temperatures, thermal comfort, and neuropsychological responses to air temperatures ranging between 12°C and 39°C in people with Multiple Sclerosis",
147691,2-s2.0-84881525984,Limiting spectral distribution of sums of unitary and orthogonal matrices,
5316,2-s2.0-85029539937,On the use of kinetic energy preserving DG-schemes for large eddy simulation,
12097,2-s2.0-85018308664,Threshold creep behaviour of an aged Mg–Zn–Ca alloy,
519457941,2-s2.0-85114700062,Multi-stage planning of park-level integrated energy system based on ladder-type carbon trading mechanism,
1716,2-s2.0-84982102789,A novel design of charge controller for a standalone solar photovoltaic system,
114307945,2-s2.0-105018688607,Valorization of Cork Waste Within a Plaster Matrix for Designing a New Green Material Under Axial Compression: Experimental and Numerical Approaches,
4262,2-s2.0-0034035364,The effects of substrate and fluid provision on thermoregulatory and metabolic responses to prolonged exercise in a hot environment,
1101398160,2-s2.0-0027725747,The role of citizen scientist in nature resource decision-making: Lessons from the spruce budworm problem in Canada,
814465,2-s2.0-105024536984,Optimizing LSSVM for Bearing Fault Diagnosis Using Adaptive t-Distribution Slime Mold Algorithm,
1583806435,2-s2.0-85179097608,"Whole genome sequencing of drug-resistant Mycobacterium tuberculosis isolates in Victoria, Australia",
217794,2-s2.0-85076291569,Experimental outcomes of the mediterranean diet: Lessons learned from the predimed randomized controlled trial,
2312885,2-s2.0-105012769786,AdversarialGait: direction invariant gait recognition with adversarial learning,
561852,2-s2.0-80555129683,Weisfeiler-Lehman graph kernels,
88900,2-s2.0-105038060569,"Dialogic dilemmas: Citizen participation in built environment alterations in Malmö, Sweden",
740302734,2-s2.0-105021567250,Seasonal Decomposition-Enhanced Deep Learning Architecture for Probabilistic Forecasting,
9469,2-s2.0-105042593675,Seismic performance evaluation of reinforced concrete building frame with vertical and plan irregularity,
7369556,2-s2.0-10344226187,A lipid boundary separates APP and secretases and limits amyloid β-peptide generation,
9115484,2-s2.0-84896077735,Addition of lime and fly ash to improve highway subgrade soils,
325004831,2-s2.0-85204180882,Synergizing lean management and circular economy: Pathways to sustainable manufacturing,
67937,2-s2.0-105004396419,Sex-specific alterations in creatine metabolism in cellular compartments of peripheral blood leukocytes in type 1 diabetes,
6164783,2-s2.0-0013334722,Atomic oxygen modeling in the upper thermosphere,
4094511684,2-s2.0-0026416949,Study of frictional sliding and defect density in the wear of bearing steel,
759202,2-s2.0-0026917332,Reflux condensation phenomena in single vertical tubes,
3141663520,2-s2.0-85020478527,Environmental emission analysis of a waste printed circuit board-derived adsorbent production process,
4471519262,2-s2.0-0035071492,"Compared with nibbling, neither gorging nor a morning fast affect short-term energy balance in obese patients in a chamber calorimeter",
1303948501,2-s2.0-36248949629,We (have to) try harder: Gender and required work effort in Britain and the United States,
2963433,2-s2.0-85069448126,Reaction induced diffusio-phoresis of ordinary catalytic particles,
93912,2-s2.0-105023474297,Encouraging and Measuring Secure Firearm Storage: A Scalable Hospital-Driven Program,
2639571340,2-s2.0-85218864986,Discussion on key point of manufacturing and quality management of blood product,
75381904,2-s2.0-79960046257,Latin America: Market mechanisms and supply adequacy in power sector reforms,
779283501,2-s2.0-0029235995,Effect of temperature change on active control of nonlinear piezothermoelectric plates,
745225892,2-s2.0-14544269390,Impaired reflex control of intestinal gas transit in patients with abdominal bloating,
4979008305,2-s2.0-84864686724,Ethylene production by ODHE in catalytically modified Ba 0.5Sr0.5Co0.8Fe0.2O 3-γ membrane reactors,
18334,2-s2.0-0015112665,Environmental control in the asbestos industry of Quebec,
4947591922,2-s2.0-0019599913,IN-SITU EXPERIMENTAL OBSERVATION AND PREDICTIVE MODEL OF FREE RADICAL FORMATION UNDER LIQUEFACTION REGIME CONDITIONS.,
4685,2-s2.0-84875884353,Shadowing masks for thickness uniformity in a plane planetary system,
606625,2-s2.0-79953067133,Sour top of the line corrosion in the presence of acetic acid,
66041314,2-s2.0-85064899382,Impact assessment of road infrastructure: A holistic approach,
1885536,2-s2.0-105038811289,Metal-organic framework-confined Co3O4 for humidity-immune ozone decomposition,
91518,2-s2.0-85127009817,Effects of heat stress on follicular development and atresia in Nile tilapia (Oreochromis niloticus) during one reproductive cycle and its potential regulation by autophagy and apoptosis,
443416,2-s2.0-84901926983,Reducing greenhouse gas emissions while producing timber from even-aged sessile oak stands within 100 years - A realistic goal?,
31314,2-s2.0-0028603191,Decentralized control of active vehicle suspensions with preview,
5302,2-s2.0-105013841934,Synergistic spray pelletizing-microwave pyrolysis for morphology-controlled ruthenium powder synthesis: Kinetics and precursor engineering,
9528,2-s2.0-85063440373,Requirements for power stations islanding automation,
73144395,2-s2.0-0342921341,SHOOT dewar support strap design and performance,
3942,2-s2.0-105024103504,High-temperature corrosion behavior of structural materials in supercritical carbon dioxide,
867461,2-s2.0-85107348128,A Review on Communication Aspects of Demand Response Management for Future 5G IoT- Based Smart Grids,
9851073,2-s2.0-105010106860,AIPD: A Novel API Interception-Based Patch Deployment Method to Boost Software Security,
3539227781,2-s2.0-38749129203,Thermal performance study of VPS-W coatings on CuCrZr under high heat flux,
197844,2-s2.0-105008789104,Experiment on soluble properties of different types of salt rocks,
86557,2-s2.0-85094859946,Renewable energy and automatic load frequency control based electric propulsion system,
72966106,2-s2.0-84946781777,Waveguide Mode Formation as a Potential Cause of Switch Failure in High-Power Wide-Bandgap Photoconductive Switches,
83195,2-s2.0-85099148738,A two-layer stochastic model predictive control approach in microgrids for coordination of wind and energy storage system,
3851138427,2-s2.0-105027296105,Dipole-Type Integrated Compensation Coil Design for Double-Sided LCC Topology in EV Wireless Power Transfer Systems,
4217,2-s2.0-33644843823,Hippocampal CA1 synaptic plasticity as a gamma transfer function,
31870,2-s2.0-84990639760,High performance computing on a cluster of workstations,
286992,2-s2.0-33744533969,Mathematical modeling as a decision tool in the control of urban heat supply,
471886494,2-s2.0-0021606707,Solar Mesosphere Explorer near-infrared spectrometer: measurements of 1.27 micrometer radiances and the inference of mesospheric ozone.,
9102,2-s2.0-85209807605,An Invariant Extended Kalman Filter for IMU-UWB Sensor Fusion,
396807786,2-s2.0-85120536415,The Smart Security Alarm System for Vehicles,
1649839002,2-s2.0-84889038899,Fuzzy control of hydraulically interconnected suspension with configuration switching,
960630,2-s2.0-85067792684,Complex radioecological monitoring in the vicinity of radiation hazardous facilities as an integral part of the unified system of state environmental monitoring,
306372060,2-s2.0-30344486977,Flight control system design for propulsion-controlled aircraft,
892266057,2-s2.0-0000128658,The effects of temperature upon the toxicity of chemicals to aquatic organisms,
7598883,2-s2.0-85130160532,Right ventricular myocardial energetic model for evaluating right heart function in pulmonary arterial hypertension,
817344,2-s2.0-105004198549,Two-dimensional spectroscopic analysis of sulphur group and pyrite transformations in coal coking,
2023956,2-s2.0-85063234412,Proposal and Implementation of Two-Stage Assisted Compression Ignition,
410206303,2-s2.0-85219100905,Experiences and perspectives of UK speech and language therapists on telehealth assessment with people living with post-stroke aphasia,
4926170606,2-s2.0-85011004218,LeanWOOD - Advancing performance of design teams in timber construction,
4318025419,2-s2.0-105025548273,Smart chitosan/κ-carrageenan biopolymer film enriched with grape peel anthocyanin/rutin nanoparticles for real-time beef and chicken meat freshness monitoring,
20865348,2-s2.0-105017149199,Biological Purification of Heterogenous Car Wash Effluents: Selection of Tolerant Bacteria and Development of Microbial Consortia for Pollutant Biodegradation,
2842136,2-s2.0-85067131484,Autonomous wind power system for remote sheep farms,
47159,2-s2.0-0024863963,Message communications in a distributed real-time system with a polled bus,
789729,2-s2.0-84982872244,Simulation of high-temperature steam-only gasification of woody biomass with dry-sorption CO2 capture,
71835382,2-s2.0-85147506081,Assessing psychological and environmental factors influencing the long-term orientation of TMTs,
7696640,2-s2.0-85211354972,The LimPa mission: a small mission proposal to characterize the enigmatic lunar dust exosphere,
4828612,2-s2.0-85173331134,Bioremediation of E-waste Through Microbial Exopolysaccharides: A Perspective,
9598,2-s2.0-105018967182,Space production and shrinkage of S village at the northern foot of the Qinling Mountains in Xi'an driven by multiple capitals: Based on Bourdieu's theory,
4693769369,2-s2.0-85032666545,Evaluation of combination of low dose Atorvastatin plus ezetimibe and aspirin in the treatment of atherosclerotic vascular disease,
53603328,2-s2.0-85115870229,A Discrete element methods-based model for particulate deposition and rebound in gas turbines,
596078137,2-s2.0-0022783911,Preparation of metal distributions within catalyst supports. II. Effect of ionic strength on catalytic metal profiles,
9682,2-s2.0-84942038370,An Investigation of Flight Deck Data Link in the Terminal Area,
772551,2-s2.0-84903520380,Levers and linkages: Mechanical trade-offs in a power-amplified system,
43052969,2-s2.0-84872855481,Formation and classification of amorphous carbon by molecular dynamics simulation,
742896958,2-s2.0-77951139230,Integration of UML with simulink into embedded software engineering,
76987399,2-s2.0-85138453592,Machine learning framework for determination of elastic modulus without contact model fitting,
2445,2-s2.0-85219139962,An injectable and adaptable system for the sustained release of hydrogen sulfide for targeted diabetic wound therapy by improving the microenvironment of inflammation regulation and angiogenesis,
2613528144,2-s2.0-84904509848,The impact of rail grinding on noise levels and residents' noise responses - Part I: Study design and acoustical results,
6153757,2-s2.0-84868367268,A simple maximum power point tracking based control strategy applied to a variable speed squirrel cage induction generator,
3586434858,2-s2.0-59549103859,Insulin resistance in skeletal muscle and adipose tissue in polycystic ovary syndrome: Are the molecular mechanisms distinct from type 2 diabetes?,
555753,2-s2.0-85196947983,Role of jasmonate and jasmonate signaling components in plant adaptation to salt stress,
249815889,2-s2.0-85033791188,Emissions characteristics for heavy-duty diesel trucks under different loads based on vehicle-specific power,
6925619,2-s2.0-85124503936,Camera View from Crane Payload: Video Stabilization,
4631830,2-s2.0-0019006932,HIERARCHICAL AND DISTRIBUTED CONTROL SYSTEMS FOR STEEL MILL APPLICATIONS.,
8297,2-s2.0-105000850460,Traditional Chinese medicine dry powder inhalers: research status and development ideas and methods,
85069,2-s2.0-84981341358,An investigation on wireless sensors for asset management and health monitoring of civil structures,
3147919319,2-s2.0-67651208230,Adipose tissue fatty acids in breast cancer patients versus healthy control women from crete,
82560,2-s2.0-85051627759,Simplified model for control of severe slugging in S-Shaped risers,
761595,2-s2.0-85088731281,Multi-functional power electronics tailored for energy conversion plants,
34046,2-s2.0-85197443398,Quantification of methane and carbon dioxide surface emissions from a metropolitan landfill based on quasi-continuous eddy covariance measurement,
466091771,2-s2.0-85067106627,Optimal Control of Thermostatic Loads for Planning Aggregate Consumption: Characterization of Solution and Explicit Strategies,
66281906,2-s2.0-85180086830,Nano-Iron Oxide (Fe3O4) Mitigates the Effects of Microplastics on a Ryegrass Soil-Microbe-Plant System,
75766768,2-s2.0-85087708094,Impact of long-term storage of various redox-sensitive supported nanocomposites on their application in removal of dyes from wastewater: Mechanisms delineation through spectroscopic investigations,
783013,2-s2.0-85032681624,Investments in and macroeconomic costs of climate mitigation in the Working Group III contribution to the Fifth Assessment Report of the IPCC,
987218,2-s2.0-0023896036,Evaluation of hospital-based aeromedical transport programs using therapeutic intervention scoring,
63627,2-s2.0-48449087319,Endovascular embolization of a hemorrhagic jugular bulb diverticulum,
7120034,2-s2.0-85099819727,Can we have our cake and eat it? A review of the debate on green recovery from the COVID-19 crisis,
1193172658,2-s2.0-85208433000,Performance analysis of fifteen level reduced device count asymmetrical multilevel inverter,
958708999,2-s2.0-85144387930,Enhancement of H2S sensing performance of rGO decorated CuO thin films: experimental and DFT studies,
608516416,2-s2.0-85116045391,Sequestration of soil carbon by burying it deeper within the profile: A theoretical exploration of three possible mechanisms,
563592346,2-s2.0-85133502240,Numerical and Experimental Evaluation of Multi-ion Kinetics Associated with Macro-cell Corrosion by Pseudo-concrete,
4235,2-s2.0-85215756101,Nanoporous Carbon Coatings Direct Li Electrodeposition Morphology and Performance in Li Metal Anode Batteries,
450194543,2-s2.0-16244400518,Graduated driver licensing and teen traffic fatalities,
76151284,2-s2.0-85118099425,Dendrochronology in European Russia in the Early 21st Century: State of the Art,
200604724,2-s2.0-84943267839,State variation in increased adhd prevalence: Links to NCLB school accountability and state medication laws,
1518,2-s2.0-85011573672,Architecture Level Safety Analyses for Safety-Critical Systems,
25225,2-s2.0-105036588578,Telegrapher Equation-Based FDTD Modeling of Multiport Nonreciprocal Resonator-Based RF Circuits,
96360181,2-s2.0-85040770223,Proximity Effect through Chiral Molecules in Nb–Graphene-Based Devices,
2042,2-s2.0-85100032593,Discovery of a small protein factor involved in the coordinated degradation of phycobilisomes in cyanobacteria,
76751,2-s2.0-105020259667,Modulating sleep at high altitude: Experimental effects of multi-gradient oxygen interventions on the Qinghai-Tibet plateau,
